192;214;117;186;land;false;forest;1
193;225;242;101;land;false;forest;1
194;203;196;232;land;true;forest;1
195;84;196;238;land;false;forest;1
196;195;219;174;land;false;forest;1
197;210;238;120;land;false;forest;1
198;254;241;28;land;false;forest;1
199;108;197;247;land;false;forest;1
200;222;186;210;land;false;forest;1
201;156;182;241;land;false;forest;1
202;176;198;171;land;false;forest;1
203;217;138;151;land;false;forest;1
204;232;110;238;land;false;forest;1
205;219;225;210;land;false;forest;1
206;161;174;248;land;false;forest;1
207;204;174;157;land;false;forest;1
208;199;158;158;land;false;forest;1
209;168;205;240;land;false;forest;1
210;124;244;193;land;false;forest;1
211;222;174;192;land;false;forest;1
212;227;111;198;land;false;forest;1
213;247;172;238;land;false;forest;1
214;102;242;181;land;false;forest;1
215;152;251;209;land;false;forest;1
216;148;149;211;land;false;forest;1
217;208;168;125;land;false;forest;1
218;146;233;231;land;false;forest;1
219;252;141;145;land;false;forest;1
220;243;151;225;land;false;forest;1
221;233;176;139;land;false;forest;1
222;235;241;97;land;false;forest;1
223;73;224;227;land;false;forest;1
224;104;240;224;land;false;forest;1
225;147;178;199;land;false;forest;1
226;175;191;166;land;true;forest;1
227;166;207;155;land;true;forest;1
228;207;150;196;land;false;forest;1
229;253;87;215;land;false;forest;1
230;175;148;201;land;false;forest;1
231;165;183;234;land;false;forest;1
232;231;246;231;land;false;forest;1
233;252;233;247;land;false;forest;1
234;247;199;237;land;true;forest;1
235;210;130;209;land;false;forest;1
236;67;244;215;land;false;forest;1
237;176;178;217;land;true;forest;1
238;218;217;160;land;false;forest;1
239;136;235;183;land;false;forest;1
240;215;205;254;land;false;forest;1
241;167;237;107;land;true;forest;1
242;181;219;175;land;false;forest;1
243;246;90;245;land;true;forest;1
244;200;129;181;land;false;forest;1
245;63;222;229;land;false;forest;1
246;233;178;127;land;true;forest;1
247;244;243;229;land;false;forest;1
248;163;177;183;land;true;forest;1
249;197;146;193;land;false;forest;1
250;195;190;177;land;false;forest;1
251;198;202;232;land;false;forest;1
252;148;162;243;land;false;forest;1
253;138;207;165;land;false;forest;1
254;176;223;200;land;false;forest;1
255;200;239;65;land;false;forest;1
256;251;239;95;land;false;forest;1
257;214;158;173;land;false;forest;1
258;158;159;240;land;false;forest;1
259;251;149;101;land;false;forest;1
260;218;188;119;land;false;forest;1
261;234;224;212;land;true;forest;1
262;228;186;145;land;false;forest;1
263;250;180;240;land;false;forest;1
264;180;152;200;land;false;forest;1
265;242;69;216;land;false;forest;1
266;230;216;65;land;false;forest;1
267;251;34;230;land;false;forest;1
268;213;221;77;land;false;forest;1
269;130;233;193;land;false;forest;1
270;232;138;154;land;false;forest;1
271;226;133;228;land;false;forest;1
272;243;143;146;land;true;forest;1
273;118;164;228;land;false;forest;1
274;194;179;222;land;false;forest;1
275;223;160;222;land;false;forest;1
276;156;139;227;land;false;forest;1
277;244;199;67;land;false;forest;1
278;194;205;169;land;false;forest;1
279;248;125;173;land;false;forest;1
280;59;251;244;land;false;forest;1
281;135;243;229;land;false;forest;1
282;237;139;164;land;false;forest;1
283;203;205;144;land;true;forest;1
284;191;179;208;land;false;forest;1
285;236;124;164;land;true;forest;1
286;215;231;183;land;true;forest;1
287;192;180;137;land;false;forest;1
288;177;230;224;land;true;forest;1
289;140;254;226;land;false;forest;1
290;91;178;242;land;false;forest;1
291;149;242;207;land;false;forest;1
292;254;26;254;land;false;forest;1
293;208;201;198;land;false;forest;1
294;131;170;209;land;false;forest;1
295;225;230;113;land;false;forest;1
296;223;224;104;land;false;forest;1
297;90;196;219;land;false;forest;1
298;254;96;238;land;false;forest;1
299;177;227;230;land;true;forest;1
300;219;216;155;land;false;forest;1
301;234;68;242;land;false;forest;1
302;153;223;126;land;false;forest;1
303;160;229;218;land;true;forest;1
304;251;200;118;land;false;forest;1
305;165;250;189;land;true;forest;1
306;131;244;192;land;false;forest;1
307;241;97;251;land;false;forest;1
308;195;137;217;land;false;forest;1
309;227;244;232;land;false;forest;1
310;210;104;244;land;false;forest;1
311;200;134;241;land;false;forest;1
312;252;226;69;land;true;forest;1
313;240;205;141;land;false;forest;1
314;189;184;162;land;false;forest;1
315;238;193;159;land;false;forest;1
316;243;188;224;land;false;forest;1
317;231;190;204;land;true;forest;1
318;157;186;199;land;false;forest;1
319;111;250;183;land;false;forest;1
320;154;216;162;land;false;forest;1
321;101;244;186;land;false;forest;1
322;237;215;122;land;false;forest;1
323;244;198;202;land;true;forest;1
324;225;166;228;land;true;forest;1
325;195;139;204;land;false;forest;1
326;92;238;247;land;false;forest;1
327;232;189;124;land;true;forest;1
328;229;197;205;land;false;forest;1
329;210;163;253;land;true;forest;1
330;192;150;220;land;true;forest;1
331;171;181;244;land;true;forest;1
332;241;240;68;land;false;forest;1
333;189;237;253;land;false;forest;1
334;143;223;207;land;false;forest;1
335;225;240;200;land;false;forest;1
336;250;110;162;land;false;forest;1
337;186;118;204;land;true;forest;1
338;154;177;176;land;false;forest;1
339;245;74;214;land;false;forest;1
340;245;132;172;land;false;forest;1
341;88;252;196;land;false;forest;1
342;189;128;209;land;false;forest;1
343;194;217;137;land;false;forest;1
344;236;169;199;land;false;forest;1
345;215;232;64;land;true;forest;1
346;49;227;232;land;false;forest;1
347;221;146;134;land;false;forest;1
348;241;196;204;land;false;forest;1
349;246;198;193;land;false;forest;1
350;230;221;133;land;false;forest;1
351;180;245;77;land;false;forest;1
352;233;92;183;land;false;forest;1
353;237;214;233;land;false;forest;1
354;225;102;190;land;false;forest;1
355;210;240;208;land;false;forest;1
356;231;247;120;land;false;forest;1
357;235;89;187;land;false;forest;1
358;167;251;142;land;false;forest;1
359;166;115;229;land;false;forest;1
360;236;217;194;land;true;forest;1
361;168;243;137;land;false;forest;1
362;82;237;248;land;false;forest;1
363;254;149;169;land;false;forest;1
364;216;139;225;land;true;forest;1
365;196;139;188;land;false;forest;1
366;70;251;212;land;true;forest;1
367;212;142;188;land;false;forest;1
368;206;159;251;land;false;forest;1
369;123;212;193;land;false;forest;1
370;153;235;128;land;false;forest;1
371;73;231;218;land;false;forest;1
372;244;224;59;land;false;forest;1
373;246;229;241;land;false;forest;1
374;198;240;108;land;false;forest;1
375;207;122;194;land;false;forest;1
376;179;165;206;land;false;forest;1
377;178;199;245;land;false;forest;1
378;184;253;123;land;false;forest;1
379;108;181;242;land;false;forest;1
380;188;195;215;land;false;forest;1
381;82;245;192;land;false;forest;1
382;226;92;209;land;false;forest;1
383;156;183;218;land;false;forest;1
384;89;226;205;land;false;forest;1
385;59;219;231;land;false;forest;1
386;208;245;50;land;false;forest;1
387;187;221;134;land;false;forest;1
388;227;172;249;land;false;forest;1
389;189;140;178;land;false;forest;1
390;244;244;47;land;true;forest;1
391;236;105;245;land;true;forest;1
392;233;90;189;land;false;forest;1
393;210;253;108;land;true;forest;1
394;203;179;127;land;false;forest;1
395;175;203;208;land;false;forest;1
396;70;208;249;land;false;forest;1
397;232;206;166;land;true;forest;1
398;35;252;244;land;false;forest;1
399;219;213;137;land;false;forest;1
400;198;234;224;land;false;forest;1
401;242;58;211;land;false;forest;1
402;205;227;146;land;false;forest;1
403;214;196;155;land;false;forest;1
404;236;195;214;land;false;forest;1
405;222;235;60;land;true;forest;1
406;208;247;188;land;false;forest;1
407;247;96;213;land;false;forest;1
408;244;247;12;land;false;forest;1
409;218;196;98;land;false;forest;1
410;150;219;251;land;false;forest;1
411;219;95;208;land;true;forest;1
412;201;208;170;land;false;forest;1
413;244;90;235;land;true;forest;1
414;195;189;188;land;false;forest;1
415;97;210;231;land;false;forest;1
416;163;193;207;land;true;forest;1
417;201;200;108;land;false;forest;1
418;242;209;210;land;false;forest;1
419;117;218;219;land;false;forest;1
420;250;151;143;land;true;forest;1
421;217;224;193;land;false;forest;1
422;251;87;205;land;false;forest;1
423;230;177;131;land;false;forest;1
424;227;134;151;land;false;forest;1
425;130;239;241;land;false;forest;1
426;177;124;252;land;false;forest;1
427;213;224;141;land;false;forest;1
428;198;232;213;land;true;forest;1
429;178;112;250;land;false;forest;1
430;204;218;110;land;true;forest;1
431;205;226;235;land;false;forest;1
432;167;247;151;land;false;forest;1
433;235;216;200;land;false;forest;1
434;158;182;233;land;false;forest;1
435;72;249;242;land;false;forest;1
436;199;209;196;land;false;forest;1
437;145;229;230;land;false;forest;1
438;220;235;47;land;false;forest;1
439;119;248;174;land;false;forest;1
440;195;111;236;land;false;forest;1
441;200;176;142;land;false;forest;1
442;148;191;203;land;false;forest;1
443;215;167;209;land;false;forest;1
444;144;223;161;land;true;forest;1
445;157;106;246;land;false;forest;1
446;180;132;237;land;false;forest;1
447;171;167;205;land;false;forest;1
448;223;130;215;land;true;forest;1
449;207;159;200;land;false;forest;1
450;177;160;196;land;false;forest;1
451;215;150;248;land;false;forest;1
452;239;241;103;land;false;forest;1
453;227;234;151;land;false;forest;1
454;162;224;158;land;false;forest;1
455;188;214;102;land;false;forest;1
456;106;175;223;land;false;forest;1
457;238;202;152;land;false;forest;1
458;219;160;217;land;false;forest;1
459;187;157;191;land;false;forest;1
460;67;210;250;land;false;forest;1
461;196;243;75;land;false;forest;1
462;219;209;207;land;false;forest;1
463;245;219;218;land;false;forest;1
464;233;224;117;land;false;forest;1
465;219;73;216;land;false;forest;1
466;141;227;169;land;false;forest;1
467;233;237;249;land;false;forest;1
468;215;194;107;land;false;forest;1
469;178;217;120;land;false;forest;1
470;159;154;242;land;false;forest;1
471;228;227;182;land;false;forest;1
472;157;207;188;land;false;forest;1
473;35;253;242;land;true;forest;1
474;166;205;163;land;true;forest;1
475;239;246;180;land;false;forest;1
476;196;189;187;land;false;forest;1
477;220;157;218;land;false;forest;1
478;188;235;82;land;true;forest;1
479;242;208;194;land;false;forest;1
480;254;161;208;land;false;forest;1
481;246;120;241;land;false;forest;1
482;197;219;231;land;false;forest;1
483;230;132;167;land;false;forest;1
484;200;175;197;land;true;forest;1
485;226;162;210;land;false;forest;1
486;169;247;183;land;false;forest;1
487;236;239;160;land;false;forest;1
488;120;189;243;land;false;forest;1
489;178;193;236;land;false;forest;1
490;188;184;152;land;false;forest;1
491;198;187;142;land;false;forest;1
492;151;244;126;land;false;forest;1
493;112;163;250;land;false;forest;1
494;241;222;133;land;false;forest;1
495;117;193;221;land;false;forest;1
496;147;148;238;land;true;forest;1
497;208;131;205;land;false;forest;1
498;175;162;225;land;false;forest;1
499;122;251;227;land;false;forest;1
500;244;170;216;land;true;forest;1
501;226;239;225;land;false;forest;1
502;245;96;197;land;false;forest;1
503;245;238;113;land;false;forest;1
504;63;244;236;land;false;forest;1
505;156;191;250;land;false;forest;1
506;217;215;179;land;false;forest;1
507;253;160;182;land;false;forest;1
508;243;213;201;land;true;forest;1
509;153;247;107;land;false;forest;1
510;198;252;170;land;false;forest;1
511;213;249;244;land;false;forest;1
512;41;214;252;land;false;forest;1
513;246;69;240;land;false;forest;1
514;226;184;128;land;true;forest;1
515;149;237;179;land;false;forest;1
516;122;180;224;land;false;forest;1
517;230;99;214;land;false;forest;1
518;112;243;225;land;true;forest;1
519;199;165;216;land;false;forest;1
520;217;110;174;land;true;forest;1
521;177;152;217;land;false;forest;1
522;230;122;150;land;false;forest;1
523;224;80;236;land;false;forest;1
524;156;201;161;land;false;forest;1
525;154;149;227;land;false;forest;1
526;149;158;236;land;true;forest;1
527;171;196;142;land;false;forest;1
528;214;173;194;land;false;forest;1
529;81;172;252;land;false;forest;1
530;213;212;163;land;false;forest;1
531;248;173;129;land;false;forest;1
532;199;230;250;land;true;forest;1
533;100;227;184;land;false;forest;1
534;194;69;251;land;false;forest;1
535;125;210;205;land;false;forest;1
536;54;246;252;land;false;forest;1
537;180;250;216;land;true;forest;1
538;107;217;189;land;false;forest;1
539;232;187;245;land;false;forest;1
540;242;188;151;land;false;forest;1
541;179;250;139;land;false;forest;1
542;182;234;124;land;true;forest;1
543;170;228;120;land;false;forest;1
544;201;143;203;land;false;forest;1
545;243;221;114;land;true;forest;1
546;230;181;125;land;false;forest;1
547;84;206;236;land;false;forest;1
548;228;244;50;land;false;forest;1
549;156;224;241;land;false;forest;1
550;214;210;245;land;false;forest;1
551;185;165;164;land;false;forest;1
552;252;233;178;land;true;forest;1
553;175;249;158;land;false;forest;1
554;150;118;245;land;false;forest;1
555;249;223;139;land;false;forest;1
556;188;209;210;land;true;forest;1
557;162;168;176;land;false;forest;1
558;167;145;204;land;false;forest;1
559;213;153;191;land;true;forest;1
560;94;217;193;land;false;forest;1
561;251;245;101;land;false;forest;1
562;229;241;217;land;false;forest;1
563;82;230;194;land;false;forest;1
564;107;201;208;land;false;forest;1
565;151;235;159;land;true;forest;1
566;163;248;157;land;false;forest;1
567;84;235;186;land;false;forest;1
568;187;143;200;land;false;forest;1
569;198;109;202;land;true;forest;1
570;199;198;177;land;false;forest;1
571;164;215;196;land;false;forest;1
572;191;166;232;land;false;forest;1
573;237;225;136;land;false;forest;1
574;181;240;142;land;false;forest;1
575;178;186;151;land;false;forest;1
576;142;251;150;land;false;forest;1
577;98;240;232;land;false;forest;1
578;212;246;145;land;true;forest;1
579;216;232;105;land;false;forest;1
580;232;150;162;land;false;forest;1
581;252;250;195;land;true;forest;1
582;248;199;135;land;false;forest;1
583;244;176;143;land;true;forest;1
584;229;246;87;land;true;forest;1
585;231;78;203;land;true;forest;1
586;215;190;150;land;false;forest;1
587;186;221;116;land;false;forest;1
588;152;217;186;land;false;forest;1
589;145;241;209;land;false;forest;1
590;244;146;159;land;false;forest;1
591;196;118;235;land;false;forest;1
592;238;134;194;land;false;forest;1
593;162;249;238;land;true;forest;1
594;248;229;155;land;false;forest;1
595;88;221;225;land;false;forest;1
596;229;231;242;land;false;forest;1
597;241;131;254;land;false;forest;1
598;216;241;223;land;false;forest;1
599;208;230;77;land;false;forest;1
600;217;254;180;land;false;forest;1
601;237;66;238;land;false;forest;1
602;232;246;194;land;false;forest;1
603;204;218;95;land;false;forest;1
604;240;160;221;land;false;forest;1
605;177;160;213;land;false;forest;1
606;217;132;210;land;true;forest;1
607;222;220;89;land;false;forest;1
608;218;99;189;land;true;forest;1
609;208;125;172;land;false;forest;1
610;145;218;180;land;false;forest;1
611;137;241;148;land;false;forest;1
612;218;245;155;land;false;forest;1
613;193;227;226;land;true;forest;1
614;93;245;198;land;false;forest;1
615;224;116;185;land;false;forest;1
616;242;214;117;land;false;forest;1
617;200;207;195;land;false;forest;1
618;249;84;197;land;true;forest;1
619;241;238;202;land;false;forest;1
620;242;178;97;land;false;forest;1
621;81;254;171;land;true;forest;1
622;215;226;177;land;true;forest;1
623;245;249;245;land;true;forest;1
624;121;233;247;land;false;forest;1
625;194;204;109;land;false;forest;1
626;171;237;178;land;false;forest;1
627;195;138;235;land;false;forest;1
628;144;249;235;land;false;forest;1
629;140;242;245;land;false;forest;1
630;237;181;85;land;false;forest;1
631;227;62;242;land;false;forest;1
632;153;206;251;land;false;forest;1
633;219;237;212;land;false;forest;1
634;249;177;212;land;false;forest;1
635;231;174;189;land;false;forest;1
636;250;237;63;land;false;forest;1
637;94;187;243;land;false;forest;1
638;98;175;250;land;false;forest;1
639;155;166;202;land;true;forest;1
640;192;214;234;land;false;forest;1
641;198;224;86;land;false;forest;1
642;154;180;220;land;false;forest;1
643;252;227;108;land;false;forest;1
644;161;155;240;land;false;forest;1
645;159;250;112;land;false;forest;1
646;192;224;88;land;false;forest;1
647;206;168;137;land;false;forest;1
648;233;171;154;land;false;forest;1
649;178;196;216;land;false;forest;1
650;211;245;229;land;true;forest;1
651;215;91;230;land;false;forest;1
652;206;222;234;land;true;forest;1
653;92;237;185;land;false;forest;1
654;187;196;228;land;false;forest;1
655;131;253;139;land;true;forest;1
656;121;239;150;land;false;forest;1
657;94;236;236;land;false;forest;1
658;122;220;194;land;false;forest;1
659;240;42;236;land;true;forest;1
660;157;211;195;land;false;forest;1
661;105;232;248;land;true;forest;1
662;169;235;121;land;false;forest;1
663;226;247;244;land;true;forest;1
664;239;207;232;land;false;forest;1
665;248;194;246;land;true;forest;1
666;227;178;125;land;false;forest;1
667;120;241;195;land;true;forest;1
668;140;164;254;land;false;forest;1
669;33;223;249;land;false;forest;1
670;193;221;251;land;false;forest;1
671;205;116;220;land;false;forest;1
672;251;200;63;land;false;forest;1
673;230;242;139;land;false;forest;1
674;215;247;165;land;true;forest;1
675;185;214;242;land;false;forest;1
676;183;178;200;land;false;forest;1
677;237;249;107;land;false;forest;1
678;233;161;124;land;false;forest;1
679;242;142;145;land;false;forest;1
680;167;122;233;land;false;forest;1
681;223;120;186;land;false;forest;1
682;195;130;181;land;false;forest;1
683;204;147;193;land;false;forest;1
684;211;199;116;land;false;forest;1
685;202;211;207;land;false;forest;1
686;247;168;108;land;false;forest;1
687;247;86;209;land;false;forest;1
688;249;219;247;land;false;forest;1
689;102;244;254;land;false;forest;1
690;254;143;157;land;false;forest;1
691;227;210;212;land;false;forest;1
692;248;194;84;land;false;forest;1
693;156;197;157;land;false;forest;1
694;190;172;157;land;true;forest;1
695;249;253;13;land;false;forest;1
696;182;252;153;land;false;forest;1
697;250;99;162;land;false;forest;1
698;180;81;245;land;false;forest;1
699;192;206;125;land;false;forest;1
700;75;202;227;land;false;forest;1
701;247;104;251;land;true;forest;1
702;235;130;144;land;false;forest;1
703;130;181;202;land;false;forest;1
704;204;251;214;land;false;forest;1
705;247;74;188;land;false;forest;1
706;250;153;210;land;false;forest;1
707;202;196;230;land;false;forest;1
708;154;248;225;land;true;forest;1
709;235;144;137;land;false;forest;1
710;199;236;246;land;false;forest;1
711;142;164;243;land;false;forest;1
712;214;110;241;land;false;forest;1
713;179;132;227;land;true;forest;1
714;201;135;249;land;false;forest;1
715;252;163;100;land;false;forest;1
716;244;179;134;land;true;forest;1
717;195;175;238;land;false;forest;1
718;230;190;121;land;true;forest;1
719;145;190;182;land;false;forest;1
720;118;252;204;land;false;forest;1
721;203;231;68;land;true;forest;1
722;209;99;195;land;false;forest;1
723;247;209;100;land;false;forest;1
724;209;124;180;land;false;forest;1
725;240;119;200;land;false;forest;1
726;229;225;174;land;false;forest;1
727;149;234;184;land;true;forest;1
728;235;252;160;land;false;forest;1
729;182;236;203;land;true;forest;1
730;245;165;151;land;false;forest;1
731;240;79;207;land;false;forest;1
732;181;244;159;land;false;forest;1
733;254;219;40;land;false;forest;1
734;252;235;216;land;true;forest;1
735;247;249;79;land;false;forest;1
736;221;242;148;land;false;forest;1
737;204;176;181;land;false;forest;1
738;247;172;112;land;false;forest;1
739;222;199;185;land;false;forest;1
740;201;129;245;land;false;forest;1
741;225;186;143;land;true;forest;1
742;241;226;214;land;false;forest;1
743;204;169;146;land;true;forest;1
744;241;214;91;land;true;forest;1
745;180;201;220;land;false;forest;1
746;167;217;216;land;true;forest;1
747;244;194;159;land;false;forest;1
748;119;157;243;land;false;forest;1
749;196;136;182;land;false;forest;1
750;231;161;109;land;false;forest;1
751;168;102;235;land;false;forest;1
752;106;211;216;land;true;forest;1
753;145;242;114;land;false;forest;1
754;238;198;145;land;true;forest;1
755;182;152;170;land;false;forest;1
756;248;114;190;land;true;forest;1
757;166;185;254;land;false;forest;1
758;226;154;137;land;false;forest;1
759;103;254;226;land;false;forest;1
760;254;158;230;land;false;forest;1
761;71;207;250;land;false;forest;1
762;213;164;149;land;false;forest;1
763;64;245;201;land;false;forest;1
764;174;243;93;land;false;forest;1
765;211;221;108;land;false;forest;1
766;215;112;235;land;false;forest;1
767;227;183;138;land;false;forest;1
768;230;188;133;land;false;forest;1
769;234;203;200;land;false;forest;1
770;230;239;171;land;false;forest;1
771;166;210;139;land;true;forest;1
772;138;217;189;land;false;forest;1
773;227;238;240;land;false;forest;1
774;240;80;251;land;true;forest;1
775;84;197;233;land;false;forest;1
776;229;190;221;land;false;forest;1
777;250;164;249;land;false;forest;1
778;119;200;193;land;false;forest;1
779;196;199;117;land;false;forest;1
780;178;189;143;land;false;forest;1
781;242;247;233;land;false;forest;1
782;167;146;223;land;false;forest;1
783;106;191;223;land;false;forest;1
784;203;165;249;land;false;forest;1
785;147;120;242;land;false;forest;1
786;131;237;215;land;false;forest;1
787;253;228;28;land;false;forest;1
788;253;104;172;land;false;forest;1
789;136;243;217;land;true;forest;1
790;216;164;134;land;false;forest;1
791;182;199;207;land;false;forest;1
792;237;254;55;land;false;forest;1
793;200;231;187;land;false;forest;1
794;201;88;236;land;false;forest;1
795;219;254;208;land;false;forest;1
796;173;230;127;land;true;forest;1
797;224;230;186;land;false;forest;1
798;100;216;247;land;false;forest;1
799;197;212;240;land;false;forest;1
800;198;131;209;land;false;forest;1
801;219;177;128;land;true;forest;1
802;219;160;188;land;false;forest;1
803;108;250;196;land;false;forest;1
804;72;228;237;land;true;forest;1
805;219;195;99;land;false;forest;1
806;56;209;246;land;false;forest;1
807;251;141;254;land;false;forest;1
808;68;242;247;land;true;forest;1
809;112;212;226;land;false;forest;1
810;95;197;212;land;false;forest;1
811;228;100;244;land;false;forest;1
812;237;189;112;land;true;forest;1
813;106;232;173;land;false;forest;1
814;238;77;251;land;false;forest;1
815;184;211;149;land;false;forest;1
816;231;185;246;land;false;forest;1
817;239;164;128;land;false;forest;1
818;215;175;131;land;false;forest;1
819;170;253;230;land;false;forest;1
820;228;220;176;land;false;forest;1
821;193;238;217;land;false;forest;1
822;252;102;225;land;false;forest;1
